EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
26.1523,0,0,0
55.4278,0,0,0
29.3154,0,0,0
51.42,0,0,0
52.0624,0,0,0
50.738,0,0,0
52.8925,0,0,0
55.8417,0,0,0
44.9479,0,0,0
52.842,0,0,0
52.1357,0,0,0
53.0279,0,0,0
52.6225,0,0,0
51.8161,0,0,0
51.321,0,0,0
14.4902,0,0,0
1.01383,0,0,0
53.4288,0,0,0
53.9685,0,0,0
52.1784,0,0,0
54.8427,0,0,0
53.8291,0,0,0
17.4476,0,0,0
16.7853,0,0,0
50.9408,0,0,0
50.937,0,0,0
51.9541,0,0,0
54.1914,0,0,0
0.512802,0,0,0
46.2383,0,0,0
55.8385,0,0,0
54.188,0,0,0
53.7003,0,0,0
54.585,0,0,0
54.3814,0,0,0
54.1754,0,0,0
55.7863,0,0,0
12.0779,0,0,0
55.9557,0,0,0
56.4247,0,0,0
53.9997,0,0,0
18.6793,0,0,0
46.8281,0,0,0
54.097,0,0,0
56.0289,0,0,0
8.14945,0,0,0
55.7065,0,0,0
35.8775,0,0,0
50.345,0,0,0
54.9116,0,0,0
16.4065,0,0,0
54.4473,0,0,0
56.6645,0,0,0
39.1951,0,0,0
14.1457,0,0,0
51.622,0,0,0
51.9839,0,0,0
53.7282,0,0,0
56.9028,0,0,0
2.47611,0,0,0
49.4968,0,0,0
55.337,0,0,0
55.5992,0,0,0
11.1327,0,0,0
15.8916,0,0,0
52.4935,0,0,0
54.7961,0,0,0
55.0336,0,0,0
54.9075,0,0,0
48.604,0,0,0
48.7199,0,0,0
54.3786,0,0,0
53.1141,0,0,0
53.4688,0,0,0
47.7427,0,0,0
51.7489,0,0,0
1.86492,0,0,0
4.96172,0,0,0
51.2696,0,0,0
54.5083,0,0,0
54.5082,0,0,0
16.7483,0,0,0
54.1336,0,0,0
46.9471,0,0,0
54.2154,0,0,0
55.3417,0,0,0
33.9009,0,0,0
55.1093,0,0,0
53.8091,0,0,0
51.9722,0,0,0
52.7239,0,0,0
4.44817,0,0,0
54.5643,0,0,0
48.2388,0,0,0
52.4834,0,0,0
50.0752,0,0,0
51.3582,0,0,0
53.3764,0,0,0
9.19044,0,0,0
9.35765,0,0,0
8.66619,0,0,0
56.2799,0,0,0
0.675474,0,0,0
47.2974,0,0,0
54.7229,0,0,0
51.4604,0,0,0
55.9417,0,0,0
54.0971,0,0,0
51.7639,0,0,0
19.9487,0,0,0
47.075,0,0,0
55.0214,0,0,0
55.4478,0,0,0
28.4892,0,0,0
12.9213,0,0,0
20.2942,0,0,0
50.5865,0,0,0
27.1815,0,0,0
34.1345,0,0,0
55.5429,0,0,0
53.3646,0,0,0
55.134,0,0,0
55.1186,0,0,0
53.2574,0,0,0
53.1987,0,0,0
53.0024,0,0,0
54.2592,0,0,0
55.4713,0,0,0
52.0971,0,0,0
53.0233,0,0,0
55.4661,0,0,0
54.5453,0,0,0
54.9373,0,0,0
56.5217,0,0,0
54.932,0,0,0
17.8824,0,0,0
52.3764,0,0,0
56.9253,0,0,0
53.7681,0,0,0
53.6134,0,0,0
54.313,0,0,0
53.1922,0,0,0
3.0339,0,0,0
53.571,0,0,0
52.0918,0,0,0
54.4985,0,0,0
54.5726,0,0,0
53.3558,0,0,0
11.0289,0,0,0
51.0002,0,0,0
52.3513,0,0,0
55.3703,0,0,0
54.294,0,0,0
56.3182,0,0,0
52.925,0,0,0
0.600553,0,0,0
54.0284,0,0,0
48.7635,0,0,0
54.7381,0,0,0
1.31594,0,0,0
53.4941,0,0,0
51.1767,0,0,0
55.719,0,0,0
53.6481,0,0,0
52.3171,0,0,0
37.3991,0,0,0
55.3487,0,0,0
53.6961,0,0,0
55.2602,0,0,0
53.6886,0,0,0
54.138,0,0,0
56.3395,0,0,0
6.86602,0,0,0
52.7801,0,0,0
54.8979,0,0,0
49.9936,0,0,0
54.8784,0,0,0
51.8144,0,0,0
53.5996,0,0,0
53.6133,0,0,0
12.1429,0,0,0
54.7976,0,0,0
38.7275,0,0,0
53.4047,0,0,0
52.6651,0,0,0
9.07306,0,0,0
48.349,0,0,0
57.4169,0,0,0
36.6229,0,0,0
54.6243,0,0,0
54.4793,0,0,0
15.6309,0,0,0
19.3525,0,0,0
51.6236,0,0,0
55.4087,0,0,0
52.2286,0,0,0
24.2635,0,0,0
56.242,0,0,0
54.2354,0,0,0
54.5729,0,0,0
52.7621,0,0,0
51.7539,0,0,0
53.7982,0,0,0
11.3123,0,0,0
49.0419,0,0,0
55.75,0,0,0
55.7413,0,0,0
55.5386,0,0,0
55.2353,0,0,0
47.651,0,0,0
41.4016,0,0,0
52.4782,0,0,0
54.916,0,0,0
34.5421,0,0,0
10.0659,0,0,0
52.5666,0,0,0
53.638,0,0,0
55.6962,0,0,0
47.2855,0,0,0
54.1224,0,0,0
54.4693,0,0,0
47.7697,0,0,0
55.2892,0,0,0
55.433,0,0,0
53.9982,0,0,0
53.8495,0,0,0
32.5611,0,0,0
22.1712,0,0,0
43.844,0,0,0
53.5785,0,0,0
54.2217,0,0,0
10.9417,0,0,0
54.858,0,0,0
52.4136,0,0,0
55.5647,0,0,0
54.7012,0,0,0
56.1957,0,0,0
18.6399,0,0,0
