EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
100.556,-100,0,0
181.732,-100,0,0
90.8851,-100,0,0
126.305,-100,0,0
234.164,-100,0,0
119.633,-100,0,0
69.673,-100,0,0
117.786,-100,0,0
263.226,-100,0,0
94.1278,-100,0,0
126.759,-100,0,0
93.4128,-100,0,0
159.83,-100,0,0
111.082,-100,0,0
156.586,-100,0,0
79.0855,-100,0,0
187.476,-100,0,0
31.5474,-100,0,0
354.044,-100,0,0
547.407,-100,0,0
350.366,-100,0,0
394.346,-100,0,0
120.208,-100,0,0
85.2852,-100,0,0
136.591,-100,0,0
159.351,-100,0,0
126.187,-100,0,0
214.639,-100,0,0
92.2024,-100,0,0
76.1705,-100,0,0
166.299,-100,0,0
107.418,-100,0,0
183.857,-100,0,0
101.543,-100,0,0
33.5959,-100,0,0
132.595,-100,0,0
164.537,-100,0,0
112.761,-100,0,0
542.323,-100,0,0
114.041,-100,0,0
117.653,-100,0,0
88.6672,-100,0,0
80.9455,-100,0,0
89.3606,-100,0,0
80.9149,-100,0,0
135.666,-100,0,0
96.7491,-100,0,0
412.485,-100,0,0
111.978,-100,0,0
104.616,-100,0,0
498.022,-100,0,0
81.0898,-100,0,0
146.197,-100,0,0
89.4586,-100,0,0
146.483,-100,0,0
71.9911,-100,0,0
238.126,-100,0,0
188.356,-100,0,0
279.687,-100,0,0
38.218,-100,0,0
93.3988,-100,0,0
104.201,-100,0,0
102.721,-100,0,0
714.532,-100,0,0
