EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
53.7709,0,0,0
48.5759,0,0,0
17.6536,0,0,0
55.9683,0,0,0
16.9467,0,0,0
41.4864,0,0,0
70.5597,0,0,0
19.7361,0,0,0
76.2249,0,0,0
83.6028,0,0,0
83.8312,0,0,0
31.01,0,0,0
20.0027,0,0,0
286.811,0,0,0
247.071,0,0,0
41.7722,0,0,0
166.351,0,0,0
533.13,0,0,0
193.004,0,0,0
68.331,0,0,0
15.6249,0,0,0
37.9027,0,0,0
96.5621,0,0,0
136.814,0,0,0
296.036,0,0,0
88.4681,0,0,0
91.248,0,0,0
43.8348,0,0,0
107.281,0,0,0
78.0126,0,0,0
95.3793,0,0,0
107.068,0,0,0
43.2514,0,0,0
266.034,0,0,0
107.762,0,0,0
309.703,0,0,0
387.265,0,0,0
14.6572,0,0,0
8.05971,0,0,0
23.8753,0,0,0
30.4152,0,0,0
16.5544,0,0,0
13.4491,0,0,0
96.9819,0,0,0
34.7629,0,0,0
65.1576,0,0,0
4.89263,0,0,0
82.4378,0,0,0
85.8847,0,0,0
64.241,0,0,0
52.7249,0,0,0
12.7398,0,0,0
37.4579,0,0,0
4.92723,0,0,0
174.621,0,0,0
80.9632,0,0,0
202.331,0,0,0
56.0565,0,0,0
93.8687,0,0,0
46.5716,0,0,0
96.7304,0,0,0
49.9091,0,0,0
116.979,0,0,0
3.90868,0,0,0
67.5863,0,0,0
10.4104,0,0,0
39.78,0,0,0
94.3595,0,0,0
5.40216,0,0,0
465.92,0,0,0
345.128,0,0,0
5.23824,0,0,0
10.2125,0,0,0
46.1078,0,0,0
13.1559,0,0,0
35.997,0,0,0
57.8147,0,0,0
68.7395,0,0,0
65.7442,0,0,0
71.2366,0,0,0
34.6417,0,0,0
129.992,0,0,0
19.8095,0,0,0
24.4043,0,0,0
13.2465,0,0,0
23.1931,0,0,0
53.4245,0,0,0
40.9218,0,0,0
63.5409,0,0,0
21.0162,0,0,0
249.437,0,0,0
2.91837,0,0,0
18.2128,0,0,0
154.003,0,0,0
116.683,0,0,0
31.8856,0,0,0
3.13089,0,0,0
12.0565,0,0,0
44.3462,0,0,0
73.8429,0,0,0
2.89389,0,0,0
44.7271,0,0,0
34.4671,0,0,0
208.796,0,0,0
86.0236,0,0,0
142.886,0,0,0
169.41,0,0,0
1.26614,0,0,0
10.3242,0,0,0
12.107,0,0,0
47.0323,0,0,0
48.1092,0,0,0
154.94,0,0,0
567.717,0,0,0
118.084,0,0,0
53.9337,0,0,0
7.50949,0,0,0
0.340615,0,0,0
38.5299,0,0,0
55.7856,0,0,0
45.7725,0,0,0
3.52984,0,0,0
88.0554,0,0,0
101.681,0,0,0
56.5324,0,0,0
53.2469,0,0,0
26.1262,0,0,0
362.801,0,0,0
117.183,0,0,0
7.93124,0,0,0
96.8775,0,0,0
34.5099,0,0,0
45.4045,0,0,0
67.1549,0,0,0
18.7077,0,0,0
43.7639,0,0,0
139.239,0,0,0
83.3595,0,0,0
82.5954,0,0,0
95.1317,0,0,0
51.5033,0,0,0
15.0605,0,0,0
107.74,0,0,0
35.2961,0,0,0
10.8684,0,0,0
39.7925,0,0,0
63.4173,0,0,0
60.7455,0,0,0
81.6842,0,0,0
388.069,0,0,0
60.3875,0,0,0
12.907,0,0,0
40.7641,0,0,0
65.1157,0,0,0
117.678,0,0,0
29.0541,0,0,0
58.3512,0,0,0
314.545,0,0,0
99.8212,0,0,0
70.9951,0,0,0
79.8001,0,0,0
31.9858,0,0,0
110.844,0,0,0
69.5878,0,0,0
90.1303,0,0,0
43.2114,0,0,0
131.39,0,0,0
100.968,0,0,0
106.235,0,0,0
84.5366,0,0,0
5.20665,0,0,0
166.518,0,0,0
498.442,0,0,0
105.525,0,0,0
43.8804,0,0,0
58.7631,0,0,0
62.6963,0,0,0
28.106,0,0,0
93.4852,0,0,0
24.2273,0,0,0
89.4226,0,0,0
107.608,0,0,0
52.0046,0,0,0
152.576,0,0,0
89.9694,0,0,0
124.995,0,0,0
153.891,0,0,0
3.62264,0,0,0
98.5406,0,0,0
35.9995,0,0,0
51.9224,0,0,0
18.3089,0,0,0
73.547,0,0,0
7.10909,0,0,0
2.75604,0,0,0
6.02701,0,0,0
40.2267,0,0,0
21.9231,0,0,0
76.52,0,0,0
66.1545,0,0,0
2.701,0,0,0
34.5272,0,0,0
225.223,0,0,0
72.5764,0,0,0
106.573,0,0,0
42.5459,0,0,0
18.6435,0,0,0
154.344,0,0,0
17.2364,0,0,0
124.246,0,0,0
78.9673,0,0,0
61.5332,0,0,0
10.3393,0,0,0
73.0967,0,0,0
